timestamp,overall_score,composition_score,revitalization_score,duration_score,deep_sleep_in_minutes,resting_heart_rate,restlessness,day_of_week,year,month,hour,day_of_week_encoded
2023-12-29 16:45:00,86,21,19,46,92,63,0.0699172033118675,Friday,2023,12,16,0
2023-12-29 16:45:00,90,23,21,46,119,57,0.0675324675324675,Friday,2023,12,16,0
2023-12-29 16:53:00,82,17,21,44,71,58,0.0464135021097046,Friday,2023,12,16,0
2023-12-29 17:24:00,85,20,19,46,27,65,0.1087160262417994,Friday,2023,12,17,0
2023-12-29 18:22:00,66,16,19,31,57,58,0.1247002398081534,Friday,2023,12,18,0
2023-12-29 22:48:30,81,22,21,38,97,68,0.1352601156069364,Friday,2023,12,22,0
2023-12-30 14:07:00,92,23,22,47,115,63,0.0424178154825026,Saturday,2023,12,14,2
2023-12-30 14:36:00,69,16,15,38,32,53,0.072570725707257,Saturday,2023,12,14,2
2023-12-30 15:28:30,90,22,21,47,66,54,0.0626185958254269,Saturday,2023,12,15,2
2023-12-30 16:02:00,73,17,14,42,49,68,0.1842664776754075,Saturday,2023,12,16,2
2023-12-30 16:12:00,90,21,23,46,115,51,0.0538243626062322,Saturday,2023,12,16,2
2023-12-30 16:20:30,67,21,13,33,82,69,0.057632398753894,Saturday,2023,12,16,2
2023-12-30 16:28:00,75,18,23,34,81,58,0.0784313725490196,Saturday,2023,12,16,2
2023-12-30 16:37:00,77,21,14,42,70,61,0.0909090909090909,Saturday,2023,12,16,2
2023-12-30 16:59:00,76,22,16,38,81,48,0.1162162162162162,Saturday,2023,12,16,2
2023-12-30 17:56:00,85,20,20,45,101,56,0.0785091197462331,Saturday,2023,12,17,2
2023-12-30 18:16:00,84,22,16,46,86,64,0.0975160993560257,Saturday,2023,12,18,2
2023-12-30 18:38:30,67,22,12,33,84,57,0.1719101123595505,Saturday,2023,12,18,2
2023-12-30 19:39:00,69,21,12,36,117,58,0.1098779134295227,Saturday,2023,12,19,2
2023-12-30 22:09:30,76,18,20,38,91,68,0.1209580838323353,Saturday,2023,12,22,2
2023-12-31 12:25:00,72,20,15,37,67,62,0.0659488559892328,Sunday,2023,12,12,3
2023-12-31 13:12:30,82,20,24,38,27,62,0.0373001776198934,Sunday,2023,12,13,3
2023-12-31 13:15:30,82,22,21,39,93,71,0.0952941176470588,Sunday,2023,12,13,3
2023-12-31 13:45:30,78,20,21,37,37,54,0.0948379351740696,Sunday,2023,12,13,3
2023-12-31 13:48:00,67,19,20,28,90,57,0.1352657004830917,Sunday,2023,12,13,3
2023-12-31 13:51:30,79,19,21,39,46,54,0.0874200426439232,Sunday,2023,12,13,3
2023-12-31 13:56:00,76,18,23,35,70,50,0.0390516039051603,Sunday,2023,12,13,3
2023-12-31 14:16:00,81,22,20,39,65,47,0.1334068357221609,Sunday,2023,12,14,3
2023-12-31 14:29:00,88,23,23,42,117,59,0.0489296636085626,Sunday,2023,12,14,3
2023-12-31 14:45:00,78,18,19,41,48,57,0.0694300518134715,Sunday,2023,12,14,3
2023-12-31 14:50:00,74,17,21,36,47,68,0.131062951496388,Sunday,2023,12,14,3
2023-12-31 15:18:00,65,20,14,31,56,63,0.1223203026481715,Sunday,2023,12,15,3
2023-12-31 18:39:00,77,19,21,37,56,59,0.0696677384780278,Sunday,2023,12,18,3
2023-12-31 23:25:00,84,21,21,42,113,66,0.0967741935483871,Sunday,2023,12,23,3
2024-01-01 13:29:00,72,17,22,33,55,56,0.0905125408942202,Monday,2024,1,13,1
2024-01-01 13:49:00,70,14,21,35,39,53,0.0663058186738836,Monday,2024,1,13,1
2024-01-01 13:58:30,58,18,14,26,43,71,0.0413385826771653,Monday,2024,1,13,1
2024-01-01 14:04:00,84,20,24,40,88,50,0.0416124837451235,Monday,2024,1,14,1
2024-01-01 14:05:00,68,19,19,30,14,47,0.1859356376638855,Monday,2024,1,14,1
2024-01-01 14:08:00,80,22,18,40,111,57,0.0645773979107312,Monday,2024,1,14,1
2024-01-01 14:09:30,88,22,23,43,65,54,0.0487562189054726,Monday,2024,1,14,1
2024-01-01 14:22:00,91,21,23,47,85,62,0.0391173520561685,Monday,2024,1,14,1
2024-01-01 15:08:00,88,21,21,46,59,65,0.0968955785512699,Monday,2024,1,15,1
2024-01-01 15:17:00,74,16,21,37,66,58,0.0739176346356916,Monday,2024,1,15,1
2024-01-01 15:27:00,81,17,18,46,74,63,0.0792326939115929,Monday,2024,1,15,1
2024-01-01 23:01:00,79,21,21,37,85,66,0.1046770601336302,Monday,2024,1,23,1
2024-01-02 13:25:00,62,14,15,33,7,52,0.0605612998522895,Tuesday,2024,1,13,5
2024-01-02 13:45:00,71,17,20,34,70,49,0.0530846484935437,Tuesday,2024,1,13,5
2024-01-02 13:50:30,91,21,24,46,61,53,0.0550887021475256,Tuesday,2024,1,13,5
2024-01-02 13:51:00,81,17,23,41,66,56,0.0708418891170431,Tuesday,2024,1,13,5
2024-01-02 14:32:00,65,21,14,30,56,45,0.1001451378809869,Tuesday,2024,1,14,5
2024-01-02 14:43:00,85,20,23,42,80,62,0.0468571428571428,Tuesday,2024,1,14,5
2024-01-02 14:58:00,78,19,18,41,98,62,0.0993723849372384,Tuesday,2024,1,14,5
2024-01-02 15:02:00,75,16,20,39,60,57,0.0664711632453567,Tuesday,2024,1,15,5
2024-01-02 15:20:00,83,21,20,42,45,64,0.0910951893551688,Tuesday,2024,1,15,5
2024-01-02 15:31:30,71,17,22,32,71,57,0.0799438990182328,Tuesday,2024,1,15,5
2024-01-02 15:58:00,86,23,21,42,110,73,0.1181102362204724,Tuesday,2024,1,15,5
2024-01-02 16:03:00,83,22,20,41,86,57,0.0628066732090284,Tuesday,2024,1,16,5
2024-01-02 22:50:30,73,17,22,34,73,66,0.0891089108910891,Tuesday,2024,1,22,5
2024-01-03 12:04:00,75,20,21,34,79,71,0.1214659685863874,Wednesday,2024,1,12,6
2024-01-03 13:12:00,79,21,22,36,54,62,0.0758853288364249,Wednesday,2024,1,13,6
2024-01-03 13:16:30,74,20,19,35,78,65,0.0910031023784901,Wednesday,2024,1,13,6
2024-01-03 13:33:30,45,16,12,17,65,55,0.1156351791530944,Wednesday,2024,1,13,6
2024-01-03 13:40:00,79,17,20,42,88,48,0.0559210526315789,Wednesday,2024,1,13,6
2024-01-03 13:49:30,72,15,23,34,32,53,0.0754985754985755,Wednesday,2024,1,13,6
2024-01-03 14:15:30,82,20,21,41,59,56,0.0761278195488721,Wednesday,2024,1,14,6
2024-01-03 14:20:30,76,22,21,33,71,47,0.1173864894795127,Wednesday,2024,1,14,6
2024-01-03 14:27:30,73,16,17,40,79,62,0.1144814090019569,Wednesday,2024,1,14,6
2024-01-03 15:06:00,74,15,19,40,77,58,0.0739260739260739,Wednesday,2024,1,15,6
2024-01-03 15:09:00,78,18,23,37,67,58,0.0488372093023255,Wednesday,2024,1,15,6
2024-01-03 15:31:30,78,17,23,38,53,52,0.0595382746051032,Wednesday,2024,1,15,6
2024-01-03 16:14:00,75,22,12,41,90,64,0.1012145748987854,Wednesday,2024,1,16,6
2024-01-03 23:13:30,77,18,23,36,110,65,0.0839002267573696,Wednesday,2024,1,23,6
2024-01-04 12:34:30,70,21,16,33,53,55,0.0756693830034924,Thursday,2024,1,12,4
2024-01-04 13:33:00,66,17,18,31,53,64,0.1107099879663056,Thursday,2024,1,13,4
2024-01-04 14:07:30,69,19,14,36,19,52,0.0756756756756756,Thursday,2024,1,14,4
2024-01-04 14:07:30,79,21,20,38,88,48,0.0498034076015727,Thursday,2024,1,14,4
2024-01-04 14:22:30,74,20,21,33,69,45,0.1290697674418604,Thursday,2024,1,14,4
2024-01-04 14:31:00,91,21,23,47,54,62,0.0489432703003337,Thursday,2024,1,14,4
2024-01-04 15:07:00,74,16,18,40,86,58,0.0862559241706161,Thursday,2024,1,15,4
2024-01-04 15:14:00,82,22,14,46,88,65,0.1105904404873477,Thursday,2024,1,15,4
2024-01-04 15:20:00,85,20,20,45,82,58,0.0575673166202414,Thursday,2024,1,15,4
2024-01-04 15:28:00,70,19,18,33,94,57,0.0937167199148029,Thursday,2024,1,15,4
2024-01-04 16:04:00,79,21,16,42,104,68,0.1437081161578555,Thursday,2024,1,16,4
2024-01-04 16:04:00,77,18,13,46,87,61,0.108133971291866,Thursday,2024,1,16,4
2024-01-04 16:09:00,77,21,19,37,44,51,0.0493537015276145,Thursday,2024,1,16,4
2024-01-04 23:34:00,82,21,21,40,81,65,0.1027944111776447,Thursday,2024,1,23,4
2024-01-05 14:52:30,76,19,15,42,95,62,0.1137656427758816,Friday,2024,1,14,0
2024-01-05 14:56:30,80,22,17,41,100,48,0.0575396825396825,Friday,2024,1,14,0
2024-01-05 15:24:00,86,22,19,45,88,68,0.0968888888888888,Friday,2024,1,15,0
2024-01-05 15:26:00,78,18,15,45,47,64,0.0666666666666666,Friday,2024,1,15,0
2024-01-05 15:26:30,80,15,22,43,35,54,0.0597826086956521,Friday,2024,1,15,0
2024-01-05 15:46:00,65,17,12,36,49,45,0.1398527865404837,Friday,2024,1,15,0
2024-01-05 16:29:30,70,18,14,38,73,52,0.0708215297450425,Friday,2024,1,16,0
2024-01-05 16:46:00,76,20,20,36,86,59,0.0574971815107102,Friday,2024,1,16,0
2024-01-05 17:11:30,66,19,12,35,82,67,0.0887265135699373,Friday,2024,1,17,0
2024-01-05 17:40:30,87,21,21,45,111,59,0.0728196443691786,Friday,2024,1,17,0
2024-01-06 00:49:00,87,23,19,45,125,64,0.1394316163410301,Saturday,2024,1,0,2
2024-01-06 12:05:00,61,21,13,27,50,68,0.0770712909441233,Saturday,2024,1,12,2
2024-01-06 15:08:30,76,19,14,43,81,48,0.0576923076923076,Saturday,2024,1,15,2
2024-01-06 15:15:00,76,17,22,37,37,53,0.0930506478209658,Saturday,2024,1,15,2
2024-01-06 15:28:30,85,19,21,45,44,54,0.061900610287707,Saturday,2024,1,15,2
2024-01-06 15:34:00,78,16,18,44,73,66,0.1103752759381898,Saturday,2024,1,15,2
2024-01-06 15:42:30,84,20,24,40,64,58,0.0518018018018018,Saturday,2024,1,15,2
2024-01-06 15:44:00,78,16,20,42,64,59,0.0846812559467174,Saturday,2024,1,15,2
2024-01-06 16:14:30,74,19,12,43,44,46,0.155299055613851,Saturday,2024,1,16,2
2024-01-06 16:18:00,84,21,21,42,122,59,0.0507462686567164,Saturday,2024,1,16,2
2024-01-06 17:40:00,79,21,16,42,82,69,0.1035175879396985,Saturday,2024,1,17,2
2024-01-06 18:39:30,69,18,12,39,98,62,0.0816802800466744,Saturday,2024,1,18,2
2024-01-06 21:02:30,70,16,19,35,39,57,0.1115335868187579,Saturday,2024,1,21,2
2024-01-07 07:03:00,68,17,15,36,83,64,0.0996483001172332,Sunday,2024,1,7,3
2024-01-07 13:41:30,78,17,24,37,62,58,0.0695249130938586,Sunday,2024,1,13,3
2024-01-07 13:54:00,76,21,19,36,54,50,0.0669344042838018,Sunday,2024,1,13,3
2024-01-07 14:01:00,70,19,15,36,25,51,0.0808926080892608,Sunday,2024,1,14,3
2024-01-07 14:04:00,73,17,21,35,57,69,0.07953216374269,Sunday,2024,1,14,3
2024-01-07 14:16:30,81,20,23,38,48,53,0.0838095238095238,Sunday,2024,1,14,3
2024-01-07 14:20:00,85,22,21,42,99,59,0.0582226762002042,Sunday,2024,1,14,3
2024-01-07 14:23:00,73,21,21,31,59,68,0.081237911025145,Sunday,2024,1,14,3
2024-01-07 14:26:00,70,19,15,36,72,48,0.1617486338797814,Sunday,2024,1,14,3
2024-01-07 14:53:00,73,16,19,38,75,59,0.0809968847352024,Sunday,2024,1,14,3
2024-01-07 15:26:00,75,17,17,41,75,64,0.1207075962539021,Sunday,2024,1,15,3
2024-01-07 15:33:00,59,15,20,24,57,56,0.1054131054131054,Sunday,2024,1,15,3
2024-01-08 12:26:30,76,21,20,35,71,68,0.107540173053152,Monday,2024,1,12,1
2024-01-08 13:35:00,78,20,20,38,62,49,0.0394557823129251,Monday,2024,1,13,1
2024-01-08 13:41:30,81,21,23,37,86,57,0.0686600221483942,Monday,2024,1,13,1
2024-01-08 14:06:00,73,21,14,38,74,51,0.0716145833333333,Monday,2024,1,14,1
2024-01-08 14:10:00,79,21,20,38,35,47,0.13203214695752,Monday,2024,1,14,1
2024-01-08 14:17:30,81,21,22,38,81,69,0.0623471882640586,Monday,2024,1,14,1
2024-01-08 14:36:00,83,21,22,40,99,59,0.0666013712047012,Monday,2024,1,14,1
2024-01-08 15:11:00,81,18,21,42,72,59,0.0724779627815866,Monday,2024,1,15,1
2024-01-08 15:30:00,72,18,15,39,76,63,0.0872727272727272,Monday,2024,1,15,1
2024-01-08 15:36:00,70,21,20,29,106,56,0.1048034934497816,Monday,2024,1,15,1
2024-01-08 15:47:00,90,22,22,46,84,51,0.0722781335773101,Monday,2024,1,15,1
2024-01-08 15:56:30,84,21,19,44,77,65,0.0890183028286189,Monday,2024,1,15,1
2024-01-08 23:20:30,87,25,20,42,178,65,0.1213735938425103,Monday,2024,1,23,1
2024-01-09 13:19:00,76,18,18,40,74,67,0.1424272818455366,Tuesday,2024,1,13,5
2024-01-09 13:28:00,74,21,16,37,45,52,0.1037344398340249,Tuesday,2024,1,13,5
2024-01-09 13:33:00,75,21,19,35,62,47,0.159438775510204,Tuesday,2024,1,13,5
2024-01-09 13:59:30,71,15,24,32,37,56,0.057618437900128,Tuesday,2024,1,13,5
2024-01-09 14:04:30,81,19,22,40,54,50,0.0520304568527918,Tuesday,2024,1,14,5
2024-01-09 14:06:30,81,21,22,38,57,50,0.0704375667022411,Tuesday,2024,1,14,5
2024-01-09 14:12:00,73,17,17,39,57,63,0.0982142857142857,Tuesday,2024,1,14,5
2024-01-09 15:19:00,87,21,21,45,74,65,0.0808510638297872,Tuesday,2024,1,15,5
2024-01-09 15:20:00,86,20,22,44,120,57,0.0854353132628153,Tuesday,2024,1,15,5
2024-01-09 15:25:00,72,15,18,39,43,58,0.1036525172754195,Tuesday,2024,1,15,5
2024-01-09 15:41:30,80,19,20,41,80,58,0.0754332313965341,Tuesday,2024,1,15,5
2024-01-09 23:26:30,72,17,20,35,67,64,0.1212121212121212,Tuesday,2024,1,23,5
2024-01-10 10:46:30,72,17,20,35,55,64,0.0805755395683453,Wednesday,2024,1,10,6
2024-01-10 13:10:30,81,21,22,38,64,49,0.040983606557377,Wednesday,2024,1,13,6
2024-01-10 13:49:30,74,15,23,36,42,53,0.061711079943899,Wednesday,2024,1,13,6
2024-01-10 14:12:00,86,22,22,42,74,51,0.0705190989226248,Wednesday,2024,1,14,6
2024-01-10 14:28:30,80,21,21,38,46,46,0.1206088992974238,Wednesday,2024,1,14,6
2024-01-10 14:29:00,82,20,19,43,64,68,0.0918918918918919,Wednesday,2024,1,14,6
2024-01-10 14:48:00,72,15,18,39,83,58,0.0644468313641246,Wednesday,2024,1,14,6
2024-01-10 14:48:30,77,21,15,41,62,67,0.119960668633235,Wednesday,2024,1,14,6
2024-01-10 15:05:00,76,17,19,40,76,62,0.0898321816386969,Wednesday,2024,1,15,6
2024-01-10 15:21:00,79,20,21,38,111,56,0.0758082497212932,Wednesday,2024,1,15,6
2024-01-10 15:27:00,80,19,21,40,103,58,0.0840751730959446,Wednesday,2024,1,15,6
2024-01-10 15:42:00,61,16,19,26,58,54,0.1296534017971758,Wednesday,2024,1,15,6
2024-01-10 22:00:00,75,19,21,35,75,65,0.0943396226415094,Wednesday,2024,1,22,6
2024-01-11 13:40:30,73,18,16,39,54,61,0.0738341968911917,Thursday,2024,1,13,4
2024-01-11 13:43:30,83,21,19,43,87,49,0.0484581497797356,Thursday,2024,1,13,4
2024-01-11 13:54:30,55,14,12,29,22,51,0.0951526032315978,Thursday,2024,1,13,4
2024-01-11 14:21:30,84,21,23,40,52,49,0.0515574650912996,Thursday,2024,1,14,4
2024-01-11 14:28:30,67,19,20,28,56,46,0.1263035921205098,Thursday,2024,1,14,4
2024-01-11 14:55:00,62,12,13,37,12,59,0.0709534368070953,Thursday,2024,1,14,4
2024-01-11 15:30:00,64,21,13,30,78,68,0.1222056631892697,Thursday,2024,1,15,4
2024-01-11 15:30:00,89,24,20,45,127,57,0.0580319596299411,Thursday,2024,1,15,4
2024-01-11 15:38:00,72,17,21,34,55,55,0.0868454661558109,Thursday,2024,1,15,4
2024-01-11 23:55:00,85,21,22,42,100,66,0.091556459816887,Thursday,2024,1,23,4
2024-01-12 14:14:00,78,21,19,38,43,59,0.0764617691154422,Friday,2024,1,14,0
2024-01-12 14:48:30,68,17,13,38,77,54,0.0748538011695906,Friday,2024,1,14,0
2024-01-12 14:58:00,78,16,18,44,67,64,0.0813648293963254,Friday,2024,1,14,0
2024-01-12 15:08:00,76,21,13,42,88,49,0.0741463414634146,Friday,2024,1,15,0
2024-01-12 15:14:30,85,21,19,45,107,61,0.0510887772194304,Friday,2024,1,15,0
2024-01-12 15:20:00,67,21,11,35,56,46,0.1392081736909323,Friday,2024,1,15,0
2024-01-12 15:25:00,82,22,13,47,104,62,0.0725229826353421,Friday,2024,1,15,0
2024-01-12 15:42:00,77,21,13,43,50,49,0.0619883040935672,Friday,2024,1,15,0
2024-01-12 15:47:00,69,14,13,42,38,53,0.0950888192267502,Friday,2024,1,15,0
2024-01-12 15:56:00,71,17,20,34,56,57,0.0670520231213872,Friday,2024,1,15,0
2024-01-12 17:01:30,86,17,23,46,77,62,0.0525821596244131,Friday,2024,1,17,0
2024-01-12 18:20:00,66,21,12,33,64,56,0.1,Friday,2024,1,18,0
2024-01-12 18:53:00,69,22,11,36,91,69,0.112883435582822,Friday,2024,1,18,0
2024-01-12 23:22:30,78,20,22,36,53,66,0.0814249363867684,Friday,2024,1,23,0
2024-01-13 13:35:00,78,21,19,38,60,59,0.0580847723704866,Saturday,2024,1,13,2
2024-01-13 14:54:30,71,16,16,39,65,54,0.0810526315789473,Saturday,2024,1,14,2
2024-01-13 15:25:00,86,23,19,44,103,51,0.0712570056044835,Saturday,2024,1,15,2
2024-01-13 15:37:30,57,15,14,28,33,58,0.0361757105943152,Saturday,2024,1,15,2
2024-01-13 15:57:30,84,22,16,46,95,64,0.0895652173913043,Saturday,2024,1,15,2
2024-01-13 15:59:00,89,21,22,46,91,51,0.0618458610846812,Saturday,2024,1,15,2
2024-01-13 16:22:30,81,17,23,41,31,60,0.081766917293233,Saturday,2024,1,16,2
2024-01-13 16:42:00,82,21,19,42,68,54,0.0679405520169851,Saturday,2024,1,16,2
2024-01-13 16:44:00,77,20,17,40,81,58,0.0773143438453713,Saturday,2024,1,16,2
2024-01-13 17:21:00,66,22,13,31,69,47,0.0824022346368715,Saturday,2024,1,17,2
2024-01-13 18:36:00,85,21,18,46,82,70,0.085304054054054,Saturday,2024,1,18,2
2024-01-13 22:25:00,74,19,23,32,68,66,0.0781010719754977,Saturday,2024,1,22,2
2024-01-14 13:37:00,66,14,21,31,39,55,0.1037037037037037,Sunday,2024,1,13,3
2024-01-14 13:49:00,74,20,18,36,40,50,0.0427098674521354,Sunday,2024,1,13,3
2024-01-14 13:49:00,85,22,20,43,99,60,0.0501750291715285,Sunday,2024,1,13,3
2024-01-14 13:50:00,80,16,23,41,66,60,0.0442477876106194,Sunday,2024,1,13,3
2024-01-14 14:17:00,77,21,17,39,51,50,0.2390078917700112,Sunday,2024,1,14,3
2024-01-14 14:36:00,87,19,22,46,85,64,0.0612244897959183,Sunday,2024,1,14,3
2024-01-14 14:44:30,79,15,19,45,80,64,0.094375595805529,Sunday,2024,1,14,3
2024-01-14 14:49:00,75,17,20,38,86,57,0.0795811518324607,Sunday,2024,1,14,3
2024-01-14 15:21:30,79,20,20,39,62,52,0.0596026490066225,Sunday,2024,1,15,3
2024-01-14 15:40:00,73,17,17,39,6,68,0.1653225806451612,Sunday,2024,1,15,3
2024-01-14 16:06:00,79,21,21,37,81,70,0.0876979293544458,Sunday,2024,1,16,3
2024-01-14 22:34:00,81,19,20,42,107,58,0.1149346180316586,Sunday,2024,1,22,3
2024-01-15 00:56:00,73,18,20,35,118,67,0.1502183406113537,Monday,2024,1,0,1
2024-01-15 08:43:00,62,16,20,26,42,63,0.0958605664488017,Monday,2024,1,8,1
2024-01-15 13:06:00,76,20,20,36,87,70,0.1104972375690607,Monday,2024,1,13,1
2024-01-15 13:38:00,81,18,21,42,81,61,0.0466744457409568,Monday,2024,1,13,1
2024-01-15 13:59:00,77,19,20,38,58,54,0.04778972520908,Monday,2024,1,13,1
2024-01-15 14:04:00,83,21,20,42,84,49,0.047457627118644,Monday,2024,1,14,1
2024-01-15 14:18:00,70,15,20,35,57,48,0.1546391752577319,Monday,2024,1,14,1
2024-01-15 14:23:00,84,23,15,46,113,62,0.0846812559467174,Monday,2024,1,14,1
2024-01-15 14:58:00,70,15,14,41,65,57,0.0822722820763956,Monday,2024,1,14,1
2024-01-15 15:00:30,68,14,15,39,30,53,0.1070588235294117,Monday,2024,1,15,1
2024-01-15 15:01:00,89,23,21,45,117,57,0.065018315018315,Monday,2024,1,15,1
2024-01-15 15:46:00,84,21,18,45,59,67,0.1043324491600353,Monday,2024,1,15,1
2024-01-15 15:59:30,90,22,22,46,82,53,0.0575539568345323,Monday,2024,1,15,1
2024-01-15 19:22:00,79,19,22,38,86,60,0.1170886075949367,Monday,2024,1,19,1
2024-01-15 22:04:30,76,21,23,32,57,66,0.0957792207792207,Monday,2024,1,22,1
2024-01-16 13:53:00,77,22,19,36,89,70,0.110423116615067,Tuesday,2024,1,13,5
2024-01-16 13:58:30,83,18,22,43,87,49,0.04959630911188,Tuesday,2024,1,13,5
2024-01-16 14:13:00,83,21,20,42,91,62,0.0394889663182346,Tuesday,2024,1,14,5
2024-01-16 14:14:00,70,20,20,30,57,47,0.151412429378531,Tuesday,2024,1,14,5
2024-01-16 14:15:00,79,21,16,42,103,62,0.1001011122345803,Tuesday,2024,1,14,5
2024-01-16 14:39:00,81,18,22,41,89,56,0.0578034682080924,Tuesday,2024,1,14,5
2024-01-16 14:49:30,74,13,22,39,15,54,0.0749665327978581,Tuesday,2024,1,14,5
2024-01-16 14:56:00,69,15,19,35,49,59,0.0868665977249224,Tuesday,2024,1,14,5
2024-01-16 15:40:30,83,17,21,45,60,63,0.0952380952380952,Tuesday,2024,1,15,5
2024-01-16 15:48:30,76,17,20,39,94,55,0.0450346420323325,Tuesday,2024,1,15,5
2024-01-16 15:52:30,82,22,18,42,95,67,0.1036168132942326,Tuesday,2024,1,15,5
2024-01-16 16:30:00,90,22,22,46,78,53,0.0595968448729184,Tuesday,2024,1,16,5
2024-01-16 23:56:00,81,19,22,40,122,65,0.096564531104921,Tuesday,2024,1,23,5
2024-01-17 11:47:30,72,21,20,31,54,62,0.0822873082287308,Wednesday,2024,1,11,6
2024-01-17 12:38:30,82,19,24,39,57,63,0.0418250950570342,Wednesday,2024,1,12,6
2024-01-17 14:02:00,78,19,21,38,82,48,0.03485254691689,Wednesday,2024,1,14,6
2024-01-17 14:29:00,73,19,15,39,35,62,0.083028083028083,Wednesday,2024,1,14,6
2024-01-17 14:29:30,67,21,14,32,70,46,0.2367256637168141,Wednesday,2024,1,14,6
2024-01-17 14:36:00,75,20,19,36,34,52,0.1099706744868035,Wednesday,2024,1,14,6
2024-01-17 14:46:00,76,20,19,37,68,59,0.0787564766839378,Wednesday,2024,1,14,6
2024-01-17 15:01:00,79,17,22,40,97,55,0.0532019704433497,Wednesday,2024,1,15,6
2024-01-17 15:19:00,88,24,19,45,137,69,0.1047400611620795,Wednesday,2024,1,15,6
2024-01-17 15:43:00,80,22,20,38,76,53,0.0483689538807649,Wednesday,2024,1,15,6
2024-01-17 16:26:30,84,21,18,45,79,65,0.1015412511332728,Wednesday,2024,1,16,6
2024-01-17 23:43:30,78,20,21,37,106,64,0.1049180327868852,Wednesday,2024,1,23,6
2024-01-18 11:44:00,75,21,17,37,100,61,0.0878155872667398,Thursday,2024,1,11,4
2024-01-18 13:54:30,77,18,19,40,98,48,0.0380368098159509,Thursday,2024,1,13,4
2024-01-18 14:06:00,58,12,17,29,0,51,0.199021207177814,Thursday,2024,1,14,4
2024-01-18 14:14:00,73,20,15,38,57,48,0.2387878787878788,Thursday,2024,1,14,4
2024-01-18 14:21:00,85,24,17,44,131,69,0.1122694466720128,Thursday,2024,1,14,4
2024-01-18 14:28:00,64,17,18,29,39,64,0.1185770750988142,Thursday,2024,1,14,4
2024-01-18 14:38:00,70,15,19,36,61,63,0.1014994232987312,Thursday,2024,1,14,4
2024-01-18 15:10:00,75,17,21,37,42,58,0.055627425614489,Thursday,2024,1,15,4
2024-01-18 15:39:30,87,21,23,43,62,54,0.0548780487804878,Thursday,2024,1,15,4
2024-01-18 15:43:00,74,19,21,34,42,55,0.0903387703889586,Thursday,2024,1,15,4
2024-01-18 18:00:00,86,21,23,42,66,58,0.0893743793445878,Thursday,2024,1,18,4
2024-01-18 23:33:00,74,18,22,34,102,65,0.0878293601003764,Thursday,2024,1,23,4
2024-01-19 15:07:30,78,20,16,42,99,48,0.0362860192102454,Friday,2024,1,15,0
2024-01-19 15:19:30,64,19,11,34,46,48,0.1970495258166491,Friday,2024,1,15,0
2024-01-19 15:22:30,82,21,16,45,115,70,0.11,Friday,2024,1,15,0
2024-01-19 15:25:30,72,18,15,39,35,51,0.0761789600967352,Friday,2024,1,15,0
2024-01-19 15:35:30,81,17,22,42,70,55,0.073170731707317,Friday,2024,1,15,0
2024-01-19 16:17:30,80,21,17,42,56,62,0.0779220779220779,Friday,2024,1,16,0
2024-01-19 16:37:00,88,22,21,45,83,53,0.0582995951417004,Friday,2024,1,16,0
2024-01-19 17:09:30,71,15,15,41,61,58,0.0764397905759162,Friday,2024,1,17,0
2024-01-19 18:10:00,83,22,15,46,102,64,0.0814061054579093,Friday,2024,1,18,0
2024-01-20 00:48:30,66,16,20,30,82,66,0.1366396761133603,Saturday,2024,1,0,2
2024-01-20 13:50:00,76,17,22,37,78,55,0.05973715651135,Saturday,2024,1,13,2
2024-01-20 14:59:30,76,19,18,39,70,49,0.0518331226295828,Saturday,2024,1,14,2
2024-01-20 15:24:00,76,22,18,36,87,51,0.1401985111662531,Saturday,2024,1,15,2
2024-01-20 15:26:00,81,18,19,44,87,61,0.0640316205533596,Saturday,2024,1,15,2
2024-01-20 15:28:00,67,22,12,33,83,73,0.1166032953105196,Saturday,2024,1,15,2
2024-01-20 15:42:00,75,17,19,39,55,52,0.1500547645125958,Saturday,2024,1,15,2
2024-01-20 15:49:00,81,22,14,45,98,62,0.1160631383472609,Saturday,2024,1,15,2
2024-01-20 17:20:00,88,21,21,46,81,54,0.0516962843295638,Saturday,2024,1,17,2
2024-01-20 17:46:30,65,18,14,33,83,56,0.091317365269461,Saturday,2024,1,17,2
2024-01-20 17:48:30,84,17,21,46,60,60,0.071244635193133,Saturday,2024,1,17,2
2024-01-20 23:26:00,79,21,19,39,84,66,0.1053837342497136,Saturday,2024,1,23,2
2024-01-21 13:35:30,79,22,22,35,63,54,0.0521091811414392,Sunday,2024,1,13,3
2024-01-21 13:48:30,71,19,18,34,19,51,0.0910384068278805,Sunday,2024,1,13,3
2024-01-21 13:51:00,83,19,23,41,79,50,0.0267965895249695,Sunday,2024,1,13,3
2024-01-21 14:11:30,76,16,18,42,61,63,0.1037433155080213,Sunday,2024,1,14,3
2024-01-21 14:20:30,82,21,22,39,57,52,0.1182795698924731,Sunday,2024,1,14,3
2024-01-21 14:26:00,91,24,21,46,126,73,0.091237579042457,Sunday,2024,1,14,3
2024-01-21 14:47:00,82,16,22,44,61,56,0.0632235084594835,Sunday,2024,1,14,3
2024-01-21 15:00:00,80,21,18,41,70,62,0.1116243264049268,Sunday,2024,1,15,3
2024-01-21 15:15:30,79,18,19,42,90,58,0.1041237113402061,Sunday,2024,1,15,3
2024-01-21 15:58:30,71,21,15,35,73,65,0.0786206896551724,Sunday,2024,1,15,3
